	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
E02H4.7	60.3369022537403	0.514246626145386	0.375172346023881	1.3706943797842	0.170470247558595	0.653298059476803
E02H4.4	25.0877114710309	0.292441686453723	0.626996842445984	0.466416521832671	0.640917387601517	0.906505418842299
del-1	40.4896322927375	0.630898048652961	0.32634637800449	1.93321602804576	0.0532095910870424	0.520805940260074
E02H4.2	38.2086172658648	-0.272021746488942	0.30644194009306	-0.887677928178942	0.374714021853747	0.79087600285948
madd-3	206.944114349714	-0.272388333205523	0.193047212810311	-1.41099334841562	0.158246575321091	0.644801033724794
C11H1.8	9.59263365966149	-0.165740363296038	0.413031061053052	-0.401278206228535	0.688215307293908	0.921132416069279
C11H1.2	65.452362168278	0.022449703960845	0.207258570830182	0.108317373177485	0.913743941893762	0.977411852793359
C11H1.3	151.812556435672	-0.151372182266484	0.188989135898756	-0.800957057910335	0.423156506289638	0.816166465506795
prx-1	134.278086927376	-0.019072827175482	0.183877537221936	-0.103725704964503	0.917387027069886	0.977701631693813
C11H1.9	147.222666206384	-0.339893315165265	0.242174677465955	-1.40350477069613	0.160466370365191	0.646209581194678
C11H1.7	55.5877735342396	0.173817774652185	0.259712021859786	0.669271192790704	0.503322499447993	0.85654905083159
K04G11.3	144.869799964268	0.152697359849455	0.255862413825581	0.596794806890031	0.550644385539625	0.873761068387918
wdr-5.2	17.4096797454114	0.229195365150524	0.345040695480805	0.664256037483191	0.506526453202955	0.859121239412676
irk-3	35.2325681340304	0.0950953491248998	0.289626663899983	0.328337687712824	0.742656351526447	0.93815334157166
frpr-17	33.7434464339541	-0.279194035071298	0.241168385476004	-1.15767261334955	0.24699766418194	0.717733183167086
F23D12.2	7.68296804024803	-1.50521220712928	0.769694827623216	-1.95559610524773	0.0505127520678092	0.513102617008186
fipr-3	196.035851686457	1.40106554908679	0.42326142996525	3.31016589251192	0.000932406921518729	0.0866934812743055
F23D12.11	22408.0501471554	0.296780713696917	0.352493634047621	0.841946307764591	0.399818008109908	0.802906645064432
F23D12.9	8.89412290601512	0.0708196967886579	0.419297191327174	0.168900956776021	0.865874546612569	0.964964931149481
F23D12.3	100.283978561309	0.0184044108778608	0.357038469408779	0.0515474170285817	0.95888931872259	0.98847857714824
F23D12.7	106.673477092149	0.826952012371584	0.467559215184635	1.76865728556976	0.0769510845918044	0.559260798909657
Y66C5A.1	23.767638946388	0.792583238295197	0.296558972539001	2.67259908378245	0.00752661432418927	0.259978189268033
M163.11	3.4594066079732	0.843388221303728	0.765007666791878	1.10245721437086	0.270262949572172	0.736284144684416
gfi-3	63.3032790231262	-0.107033612312801	0.286196290056149	-0.373986721811808	0.708414195028686	0.928433538887565
M163.8	121.559706191436	0.891381183136337	0.356234215430798	2.50223348719712	0.012341250438889	0.321312015097427
his-24	105.659650471746	0.0766145048563831	0.355932919344334	0.215249842575717	0.829572532796987	0.956505678581917
ztf-14	10.4859295378706	-0.285878419611246	0.504138093027883	-0.567063714416506	0.570670894417351	0.883238451290231
M163.1	508.311386800843	-0.0186120778665314	0.160113181290989	-0.116243258153155	0.907459754060828	0.975467657215859
fbxa-141	23.4626825833423	0.312758259125175	0.381027116793266	0.82082939859335	0.411743450463007	0.809399499085425
gcsh-1	61.2269058304902	-0.252027705462363	0.254851526973769	-0.988919738700654	0.322702412238509	0.763355065729793
D1025.10	15.8485302586993	-0.0586944120125789	0.375064973286991	-0.156491318019364	0.875645762151526	0.967877165218415
D1025.1	83.7274368356807	0.0505205605431359	0.231398470067336	0.218327115682462	0.827174248755628	0.956505678581917
nspc-16	94.6352179615274	0.011497302651416	0.280705392446469	0.0409586098478979	0.967328892709353	0.990755418293546
nspc-17	64.0241662041188	0.475419888761597	0.389982456274879	1.21908019479342	0.222813756127937	0.69625039462158
nspc-18	55.6785931637558	-0.333720191653405	0.359833493549162	-0.927429485126045	0.353703587708267	0.777563884989452
nspc-19	47.3310433003839	0.27381853712487	0.368211581657339	0.743644553200634	0.457091541854597	0.835064430241896
nspc-20	781.458821578876	-0.0648055369606982	0.192190686053023	-0.337193951962995	0.735970696239257	0.937249092853311
T24C2.5	172.805969675988	0.299520872685165	0.189835497527356	1.57779170169164	0.11461347086315	0.603274916743966
ram-5	12.9887862804352	0.0881551868320478	0.405787705709249	0.217244597585743	0.828017730651312	0.956505678581917
nhr-3	460.748164059235	0.333394072043032	0.199381015779408	1.67214551866811	0.0944956306172453	0.581297696353649
C44H4.4	203.34319917061	-0.572975536468311	0.163873311490697	-3.49645425027516	0.000471485334006764	0.0530011013510647
let-4	17.5691435417402	2.5713311436027	0.791461191651618	3.24884046207858	0.00115876447757091	0.097430424610068
sym-1	59.4218525034829	3.28446944855782	0.732812416762354	4.48200572674378	7.39447588904587e-06	0.00287689947069282
tap-1	1199.47948733077	-0.13393824669196	0.18821394962415	-0.711627628873551	0.476695393453349	0.843453166654326
C44H4.6	26.0348647839492	-0.437643694596028	0.260723579274995	-1.67857351380724	0.0932351920931802	0.579455666466151
eor-2	212.986387429605	0.0129053666768095	0.182383126615625	0.070759652585668	0.943589043867304	0.983679351285449
rbc-1	1209.82414818108	-0.446357319700727	0.266204575501978	-1.67674548365308	0.0935922623109083	0.580121710689841
F54E4.3	84.0764193180936	-0.14067907592054	0.31015598214026	-0.453575246073833	0.650134573512872	0.909567959477151
F54E4.4	10.5326156346287	0.0516462693393569	0.444435047540569	0.116206562972832	0.907488835494502	0.975467657215859
syg-2	36.1378121245281	-0.743606525974665	0.420872451190717	-1.76682157235733	0.0772581147438687	0.560310955596837
C26G2.2	194.557058011992	-0.233086757253578	0.193526965327938	-1.20441488274569	0.228429262554605	0.701859308064591
csq-1	1889.36324174324	-0.303900522051989	0.339960507900368	-0.893928897591401	0.37135993516746	0.788763708260208
sox-3	11.9278240626483	0.122403338759633	0.385813939710667	0.317260021375658	0.751046309879033	0.939441276032414
F40E10.5	151.401123002659	-0.378087360856782	0.25015091034457	-1.5114370774665	0.130677128709159	0.615420248228653
F40E10.6	1210.22952992701	-0.184631457006975	0.202476261576176	-0.911867176772784	0.361838642077229	0.782306542545583
tag-53	605.593544957034	-0.262720677862337	0.190474937536295	-1.37929263167379	0.167804547433224	0.651424291304412
tsp-8	686.412396237829	0.0748671021067442	0.15040487863334	0.497770436617663	0.618645855447051	0.900244187003433
